node_id,source_count,max_interaction_score,evidence_count,has_biogrid_direct,has_string_direct,is_target,degree,label_string_supported
LRPAP1,1,0.0,1,1,0,0,63,0
LRPPRC,1,0.0,1,1,0,0,264,0
LRR1,1,0.0,1,1,0,0,27,0
LRRC15,1,0.0,1,1,0,0,25,0
LRRC27,1,0.0,1,1,0,0,7,0
LRRC31,1,0.0,1,1,0,0,99,0
LRRC59,1,0.0,1,1,0,0,295,0
LRWD1,1,0.0,1,1,0,0,65,0
LSG1,1,0.0,1,1,0,0,133,0
LSM12,1,0.0,1,1,0,0,81,0
LSM14A,1,0.0,1,1,0,0,109,0
LY6G5B,1,0.0,1,1,0,0,9,0
LYN,1,0.0,1,1,0,0,237,0
LYZ,1,0.0,1,1,0,0,52,0
LZTS2,1,0.0,1,1,0,0,159,0
MAD2L1BP,1,0.0,1,1,0,0,18,0
MAD2L2,1,0.0,1,1,0,0,122,0
MAFK,1,0.0,1,1,0,0,26,0
MAGEA1,1,0.0,1,1,0,0,28,0
MAGEA2,1,0.0,1,1,0,0,11,0
MAGEB18,1,0.0,1,1,0,0,5,0
MAGEB2,1,0.0,1,1,0,0,156,0
MAGI3,1,0.0,1,1,0,0,22,0
MAGT1,1,0.0,1,1,0,0,67,0
MAML1,1,0.0,1,1,0,0,46,0
MAP1LC3B,1,0.0,1,1,0,0,230,0
MAP2K5,1,0.0,1,1,0,0,71,0
MAP4,1,0.0,1,1,0,0,156,0
MAP4K4,1,0.0,1,1,0,0,84,0
MAP9,1,0.0,1,1,0,0,14,0
MAPK10,1,0.0,1,1,0,0,27,0
MAPK6,1,0.0,1,1,0,0,185,0
MAPK7,1,0.0,1,1,0,0,80,0
MAPK8IP3,1,0.0,1,1,0,0,24,0
MARS,1,0.0,1,1,0,0,144,0
MARVELD2,1,0.0,1,1,0,0,21,0
MATR3,1,0.0,1,1,0,0,305,0
MAVS,1,0.0,1,1,0,0,100,0
MAX,1,0.0,1,1,0,0,135,0
MB21D2,1,0.0,1,1,0,0,34,0
MBTD1,1,0.0,1,1,0,0,35,0
MCCC1,1,0.0,1,1,0,0,64,0
MCCC2,1,0.0,1,1,0,0,73,0
MCF2,1,0.0,1,1,0,0,11,0
MCM2,1,0.0,1,1,0,0,525,0
MCM3,1,0.0,1,1,0,0,215,0
MCM3AP,1,0.0,1,1,0,0,56,0
MCM5,1,0.0,1,1,0,0,258,0
MCM6,1,0.0,1,1,0,0,178,0
MCM7,1,0.0,1,1,0,0,240,0
MCM8,1,0.0,1,1,0,0,42,0
MCMBP,1,0.0,1,1,0,0,79,0
MCOLN2,1,0.0,1,1,0,0,4,0
MDH1,1,0.0,1,1,0,0,61,0
MECOM,1,0.0,1,1,0,0,189,0
MECP2,1,0.0,1,1,0,0,530,0
MED16,1,0.0,1,1,0,0,87,0
MED21,1,0.0,1,1,0,0,88,0
MED22,1,0.0,1,1,0,0,76,0
MED23,1,0.0,1,1,0,0,168,0
MED25,1,0.0,1,1,0,0,75,0
MED27,1,0.0,1,1,0,0,77,0
MED8,1,0.0,1,1,0,0,86,0
MEGF6,1,0.0,1,1,0,0,7,0
MEP1A,1,0.0,1,1,0,0,5,0
MEPCE,1,0.0,1,1,0,0,415,0
METTL3,1,0.0,1,1,0,0,189,0
MEX3A,1,0.0,1,1,0,0,128,0
MFAP4,1,0.0,1,1,0,0,20,0
MFSD1,1,0.0,1,1,0,0,4,0
MFSD12,1,0.0,1,1,0,0,7,0
MGA,1,0.0,1,1,0,0,112,0
MGEA5,1,0.0,1,1,0,0,57,0
MGST2,1,0.0,1,1,0,0,14,0
MIA2,1,0.0,1,1,0,0,6,0
MIB1,1,0.0,1,1,0,0,110,0
MIDN,1,0.0,1,1,0,0,291,0
MINK1,1,0.0,1,1,0,0,58,0
MIS18BP1,1,0.0,1,1,0,0,28,0
MKNK1,1,0.0,1,1,0,0,29,0
MKRN1,1,0.0,1,1,0,0,86,0
MKRN2,1,0.0,1,1,0,0,151,0
MLF2,1,0.0,1,1,0,0,71,0
MMRN1,1,0.0,1,1,0,0,9,0
MNAT1,1,0.0,1,1,0,0,102,0
MOB2,1,0.0,1,1,0,0,40,0
MOCS1,1,0.0,1,1,0,0,11,0
MOGS,1,0.0,1,1,0,0,94,0
MORC3,1,0.0,1,1,0,0,63,0
MORC4,1,0.0,1,1,0,0,31,0
MORN2,1,0.0,1,1,0,0,1,0
MPDU1,1,0.0,1,1,0,0,25,0
MPEG1,1,0.0,1,1,0,0,1,0
MPG,1,0.0,1,1,0,0,54,0
MPHOSPH6,1,0.0,1,1,0,0,40,0
MPP1,1,0.0,1,1,0,0,49,0
MRE11A,1,0.0,1,1,0,0,171,0
MRPL24,1,0.0,1,1,0,0,133,0
MRPL38,1,0.0,1,1,0,0,86,0
MRPL39,1,0.0,1,1,0,0,74,0
MRPL41,1,0.0,1,1,0,0,87,0
MRPS14,1,0.0,1,1,0,0,143,0
MRPS18B,1,0.0,1,1,0,0,112,0
MRPS2,1,0.0,1,1,0,0,149,0
MRPS22,1,0.0,1,1,0,0,122,0
MRPS23,1,0.0,1,1,0,0,115,0
MRPS25,1,0.0,1,1,0,0,102,0
MRPS27,1,0.0,1,1,0,0,135,0
MRPS28,1,0.0,1,1,0,0,86,0
MRPS5,1,0.0,1,1,0,0,181,0
MRPS9,1,0.0,1,1,0,0,173,0
MSI2,1,0.0,1,1,0,0,61,0
MSL2,1,0.0,1,1,0,0,40,0
MSN,1,0.0,1,1,0,0,155,0
MST1,1,0.0,1,1,0,0,6,0
MT1G,1,0.0,1,1,0,0,2,0
MTHFD1,1,0.0,1,1,0,0,152,0
MTHFSD,1,0.0,1,1,0,0,7,0
MTMR14,1,0.0,1,1,0,0,48,0
MTRF1,1,0.0,1,1,0,0,51,0
MUC2,1,0.0,1,1,0,0,6,0
MVP,1,0.0,1,1,0,0,66,0
MYADM,1,0.0,1,1,0,0,22,0
MYBPC1,1,0.0,1,1,0,0,9,0
MYH13,1,0.0,1,1,0,0,25,0
MYH4,1,0.0,1,1,0,0,26,0
MYH9,1,0.0,1,1,0,0,311,0
MYL6B,1,0.0,1,1,0,0,66,0
MYL9,1,0.0,1,1,0,0,52,0
MYLK,1,0.0,1,1,0,0,48,0
MYO16,1,0.0,1,1,0,0,3,0
MYO1C,1,0.0,1,1,0,0,177,0
MYO1D,1,0.0,1,1,0,0,94,0
MYO5B,1,0.0,1,1,0,0,35,0
MYO5C,1,0.0,1,1,0,0,52,0
MYO6,1,0.0,1,1,0,0,172,0
MYO9A,1,0.0,1,1,0,0,36,0
MYOT,1,0.0,1,1,0,0,7,0
MZT2B,1,0.0,1,1,0,0,27,0
NAA40,1,0.0,1,1,0,0,461,0
NAB1,1,0.0,1,1,0,0,17,0
NABP1,1,0.0,1,1,0,0,11,0
NABP2,1,0.0,1,1,0,0,35,0
NADSYN1,1,0.0,1,1,0,0,23,0
NAP1L1,1,0.0,1,1,0,0,195,0
NARFL,1,0.0,1,1,0,0,15,0
NAT10,1,0.0,1,1,0,0,217,0
NBR1,1,0.0,1,1,0,0,147,0
NCAPD3,1,0.0,1,1,0,0,77,0
NCAPH,1,0.0,1,1,0,0,198,0
NCF1,1,0.0,1,1,0,0,53,0
NCOA2,1,0.0,1,1,0,0,63,0
NCOA3,1,0.0,1,1,0,0,122,0
NCOR2,1,0.0,1,1,0,0,157,0
ND5,1,0.0,1,1,0,0,13,0
NDE1,1,0.0,1,1,0,0,47,0
NDRG4,1,0.0,1,1,0,0,11,0
NDUFA11,1,0.0,1,1,0,0,14,0
NDUFV3,1,0.0,1,1,0,0,35,0
NEDD1,1,0.0,1,1,0,0,111,0
NEIL3,1,0.0,1,1,0,0,59,0
NEK9,1,0.0,1,1,0,0,52,0
NELFA,1,0.0,1,1,0,0,52,0
NELFCD,1,0.0,1,1,0,0,67,0
NES,1,0.0,1,1,0,0,70,0
NEURL1,1,0.0,1,1,0,0,7,0
NEURL4,1,0.0,1,1,0,0,41,0
NEUROG2,1,0.0,1,1,0,0,6,0
NFATC1,1,0.0,1,1,0,0,93,0
NFATC2IP,1,0.0,1,1,0,0,32,0
NFATC3,1,0.0,1,1,0,0,35,0
NFKB2,1,0.0,1,1,0,0,68,0
NFRKB,1,0.0,1,1,0,0,46,0
NFXL1,1,0.0,1,1,0,0,38,0
NGFR,1,0.0,1,1,0,0,41,0
NHLRC2,1,0.0,1,1,0,0,127,0
NHSL1,1,0.0,1,1,0,0,22,0
NIM1K,1,0.0,1,1,0,0,6,0
NIN,1,0.0,1,1,0,0,127,0
NINL,1,0.0,1,1,0,0,171,0
NKAIN4,1,0.0,1,1,0,0,1,0
NKG7,1,0.0,1,1,0,0,7,0
NKRF,1,0.0,1,1,0,0,142,0
NLK,1,0.0,1,1,0,0,34,0
NME4,1,0.0,1,1,0,0,46,0
NMNAT1,1,0.0,1,1,0,0,61,0
NMT1,1,0.0,1,1,0,0,70,0
NMT2,1,0.0,1,1,0,0,32,0
NNT,1,0.0,1,1,0,0,67,0
NOC3L,1,0.0,1,1,0,0,142,0
NOL10,1,0.0,1,1,0,0,129,0
NOL9,1,0.0,1,1,0,0,86,0
NOMO1,1,0.0,1,1,0,0,40,0
NOMO2,1,0.0,1,1,0,0,24,0
NONO,1,0.0,1,1,0,0,253,0
NOP2,1,0.0,1,1,0,0,238,0
NOP56,1,0.0,1,1,0,0,324,0
NOSIP,1,0.0,1,1,0,0,49,0
NOTCH4,1,0.0,1,1,0,0,19,0
NPAS3,1,0.0,1,1,0,0,3,0
NPEPPS,1,0.0,1,1,0,0,85,0
NPLOC4,1,0.0,1,1,0,0,85,0
NPRL3,1,0.0,1,1,0,0,35,0
NR1I2,1,0.0,1,1,0,0,34,0
NR3C2,1,0.0,1,1,0,0,28,0
NRD1,1,0.0,1,1,0,0,38,0
NRIP1,1,0.0,1,1,0,0,76,0
NRON,1,0.0,1,1,0,0,8,0
NRP1,1,0.0,1,1,0,0,89,0
NSMF,1,0.0,1,1,0,0,11,0
NT5C3A,1,0.0,1,1,0,0,22,0
NTHL1,1,0.0,1,1,0,0,40,0
NTSR2,1,0.0,1,1,0,0,3,0
NUB1,1,0.0,1,1,0,0,36,0
NUDCD3,1,0.0,1,1,0,0,48,0
NUFIP2,1,0.0,1,1,0,0,162,0
NUMA1,1,0.0,1,1,0,0,250,0
NUP107,1,0.0,1,1,0,0,112,0
NUP133,1,0.0,1,1,0,0,93,0
NUP155,1,0.0,1,1,0,0,164,0
NUP160,1,0.0,1,1,0,0,75,0
NUP43,1,0.0,1,1,0,0,261,0
NUP88,1,0.0,1,1,0,0,72,0
NUP93,1,0.0,1,1,0,0,137,0
NUP98,1,0.0,1,1,0,0,101,0
NXF1,1,0.0,1,1,0,0,436,0
OAS2,1,0.0,1,1,0,0,17,0
OCRL,1,0.0,1,1,0,0,65,0
OFD1,1,0.0,1,1,0,0,123,0
OGDH,1,0.0,1,1,0,0,80,0
OGN,1,0.0,1,1,0,0,4,0
OGT,1,0.0,1,1,0,0,390,0
OLA1,1,0.0,1,1,0,0,79,0
OLIG2,1,0.0,1,1,0,0,11,0
OPRD1,1,0.0,1,1,0,0,10,0
OR2L5,1,0.0,1,1,0,0,1,0
OR51M1,1,0.0,1,1,0,0,2,0
OR6C75,1,0.0,1,1,0,0,1,0
OR8G2,1,0.0,1,1,0,0,1,0
ORC1,1,0.0,1,1,0,0,65,0
ORC2,1,0.0,1,1,0,0,65,0
ORC3,1,0.0,1,1,0,0,64,0
OSBP,1,0.0,1,1,0,0,50,0
OSBPL11,1,0.0,1,1,0,0,39,0
OSBPL9,1,0.0,1,1,0,0,32,0
OTUD1,1,0.0,1,1,0,0,105,0
OTUD3,1,0.0,1,1,0,0,41,0
OTUD5,1,0.0,1,1,0,0,37,0
OTULIN,1,0.0,1,1,0,0,69,0
P3H1,1,0.0,1,1,0,0,45,0
P3H2,1,0.0,1,1,0,0,9,0
PABPC1,1,0.0,1,1,0,0,362,0
PABPC3,1,0.0,1,1,0,0,40,0
PABPC4,1,0.0,1,1,0,0,233,0
PACRG,1,0.0,1,1,0,0,24,0
PACS1,1,0.0,1,1,0,0,16,0
PADI1,1,0.0,1,1,0,0,3,0
PAF1,1,0.0,1,1,0,0,150,0
PAFAH1B3,1,0.0,1,1,0,0,34,0
PAK4,1,0.0,1,1,0,0,58,0
PAK7,1,0.0,1,1,0,0,41,0
PALLD,1,0.0,1,1,0,0,63,0
PAN2,1,0.0,1,1,0,0,223,0
PAN3,1,0.0,1,1,0,0,30,0
PAPOLA,1,0.0,1,1,0,0,58,0
PAPOLG,1,0.0,1,1,0,0,19,0
PARK2,1,0.0,1,1,0,0,1171,0
PARN,1,0.0,1,1,0,0,83,0
PAXIP1,1,0.0,1,1,0,0,177,0
PC,1,0.0,1,1,0,0,100,0
PCBP1,1,0.0,1,1,0,0,356,0
PCBP2,1,0.0,1,1,0,0,166,0
PCCA,1,0.0,1,1,0,0,48,0
PCCB,1,0.0,1,1,0,0,57,0
PCDHA4,1,0.0,1,1,0,0,11,0
PCGF1,1,0.0,1,1,0,0,90,0
PCID2,1,0.0,1,1,0,0,63,0
PCMT1,1,0.0,1,1,0,0,111,0
PDAP1,1,0.0,1,1,0,0,50,0
PDCD11,1,0.0,1,1,0,0,222,0
PDCD5,1,0.0,1,1,0,0,58,0
PDCD6,1,0.0,1,1,0,0,106,0
PDE12,1,0.0,1,1,0,0,41,0
PDHA1,1,0.0,1,1,0,0,247,0
PDIA4,1,0.0,1,1,0,0,158,0
PDIA5,1,0.0,1,1,0,0,26,0
PDLIM7,1,0.0,1,1,0,0,98,0
PDPR,1,0.0,1,1,0,0,22,0
PDXK,1,0.0,1,1,0,0,33,0
PDXP,1,0.0,1,1,0,0,17,0
PDZD4,1,0.0,1,1,0,0,5,0
PECR,1,0.0,1,1,0,0,10,0
PEF1,1,0.0,1,1,0,0,53,0
PELI1,1,0.0,1,1,0,0,35,0
PELI2,1,0.0,1,1,0,0,20,0
PELO,1,0.0,1,1,0,0,138,0
PES1,1,0.0,1,1,0,0,201,0
PFAS,1,0.0,1,1,0,0,77,0
PFDN1,1,0.0,1,1,0,0,63,0
PFKM,1,0.0,1,1,0,0,89,0
PGAM2,1,0.0,1,1,0,0,26,0
PGLYRP4,1,0.0,1,1,0,0,1,0
PGM3,1,0.0,1,1,0,0,31,0
PHC1,1,0.0,1,1,0,0,59,0
PHKA2,1,0.0,1,1,0,0,28,0
PHKB,1,0.0,1,1,0,0,26,0
PHKG2,1,0.0,1,1,0,0,40,0
PHYH,1,0.0,1,1,0,0,11,0
PIAS3,1,0.0,1,1,0,0,47,0
PIK3C3,1,0.0,1,1,0,0,67,0
PIM3,1,0.0,1,1,0,0,33,0
PIP,1,0.0,1,1,0,0,88,0
PIP4K2C,1,0.0,1,1,0,0,70,0
PIP5K1C,1,0.0,1,1,0,0,34,0
PIPOX,1,0.0,1,1,0,0,5,0
PIWIL1,1,0.0,1,1,0,0,12,0
PKIA,1,0.0,1,1,0,0,4,0
PLA2G12A,1,0.0,1,1,0,0,13,0
PLA2G4A,1,0.0,1,1,0,0,38,0
PLAA,1,0.0,1,1,0,0,40,0
PLAC8,1,0.0,1,1,0,0,5,0
PLCB4,1,0.0,1,1,0,0,23,0
PLCE1,1,0.0,1,1,0,0,23,0
PLCG1,1,0.0,1,1,0,0,112,0
PLCG2,1,0.0,1,1,0,0,61,0
PLCH2,1,0.0,1,1,0,0,9,0
PLD1,1,0.0,1,1,0,0,43,0
PLEC,1,0.0,1,1,0,0,176,0
PLEKHA4,1,0.0,1,1,0,0,1021,0
PLG,1,0.0,1,1,0,0,39,0
PLOD3,1,0.0,1,1,0,0,50,0
PNISR,1,0.0,1,1,0,0,31,0
PNLDC1,1,0.0,1,1,0,0,2,0
PNP,1,0.0,1,1,0,0,43,0
POGLUT1,1,0.0,1,1,0,0,18,0
POLA1,1,0.0,1,1,0,0,79,0
POLD1,1,0.0,1,1,0,0,209,0
POLD3,1,0.0,1,1,0,0,46,0
POLDIP2,1,0.0,1,1,0,0,70,0
POLDIP3,1,0.0,1,1,0,0,110,0
POLR1D,1,0.0,1,1,0,0,54,0
POLR2A,1,0.0,1,1,0,0,296,0
POLR2B,1,0.0,1,1,0,0,244,0
POLR2C,1,0.0,1,1,0,0,229,0
POLR3B,1,0.0,1,1,0,0,95,0
POLR3C,1,0.0,1,1,0,0,49,0
POLRMT,1,0.0,1,1,0,0,82,0
POMP,1,0.0,1,1,0,0,18,0
POP1,1,0.0,1,1,0,0,149,0
PPA1,1,0.0,1,1,0,0,87,0
PPFIBP1,1,0.0,1,1,0,0,59,0
PPIB,1,0.0,1,1,0,0,130,0
PPIL2,1,0.0,1,1,0,0,54,0
PPM1B,1,0.0,1,1,0,0,91,0
PPM1G,1,0.0,1,1,0,0,140,0
PPP1CA,1,0.0,1,1,0,0,281,0
PPP1CC,1,0.0,1,1,0,0,350,0
PPP1R10,1,0.0,1,1,0,0,92,0
PPP1R12A,1,0.0,1,1,0,0,162,0
PPP2R3C,1,0.0,1,1,0,0,25,0
PPP3CA,1,0.0,1,1,0,0,67,0
PPP3R1,1,0.0,1,1,0,0,22,0
PPP4C,1,0.0,1,1,0,0,73,0
PPWD1,1,0.0,1,1,0,0,43,0
PQBP1,1,0.0,1,1,0,0,52,0
PRAM1,1,0.0,1,1,0,0,20,0
PRAME,1,0.0,1,1,0,0,36,0
PRDM11,1,0.0,1,1,0,0,9,0
PRDM2,1,0.0,1,1,0,0,26,0
PRDX2,1,0.0,1,1,0,0,145,0
PRDX3,1,0.0,1,1,0,0,141,0
PRDX6,1,0.0,1,1,0,0,120,0
PRKCI,1,0.0,1,1,0,0,148,0
PRKCSH,1,0.0,1,1,0,0,89,0
PRKD1,1,0.0,1,1,0,0,84,0
PRKD3,1,0.0,1,1,0,0,25,0
PRKRIR,1,0.0,1,1,0,0,37,0
PRMT3,1,0.0,1,1,0,0,57,0
PRMT7,1,0.0,1,1,0,0,26,0
PRNP,1,0.0,1,1,0,0,322,0
PRO1596,1,0.0,1,1,0,0,1,0
PROSC,1,0.0,1,1,0,0,35,0
PROSER1,1,0.0,1,1,0,0,14,0
PRPF3,1,0.0,1,1,0,0,127,0
PRPF6,1,0.0,1,1,0,0,184,0
PRPF8,1,0.0,1,1,0,0,434,0
PRR11,1,0.0,1,1,0,0,51,0
PRRC2A,1,0.0,1,1,0,0,164,0
PRRC2B,1,0.0,1,1,0,0,117,0
PRRC2C,1,0.0,1,1,0,0,143,0
PRY2,1,0.0,1,1,0,0,4,0
PSD3,1,0.0,1,1,0,0,22,0
PSMA1,1,0.0,1,1,0,0,180,0
PSMA3,1,0.0,1,1,0,0,202,0
PSMB3,1,0.0,1,1,0,0,92,0
PSMB4,1,0.0,1,1,0,0,101,0
PSMB6,1,0.0,1,1,0,0,116,0
PSMC3,1,0.0,1,1,0,0,189,0
PSMC4,1,0.0,1,1,0,0,168,0
PSMD1,1,0.0,1,1,0,0,213,0
PSMD11,1,0.0,1,1,0,0,170,0
PSMD6,1,0.0,1,1,0,0,163,0
PSMD7,1,0.0,1,1,0,0,128,0
PSPC1,1,0.0,1,1,0,0,262,0
PTCD1,1,0.0,1,1,0,0,41,0
PTCD3,1,0.0,1,1,0,0,137,0
PTCHD3,1,0.0,1,1,0,0,6,0
PTDSS2,1,0.0,1,1,0,0,15,0
PTGES3,1,0.0,1,1,0,0,192,0
PTH,1,0.0,1,1,0,0,11,0
PTK6,1,0.0,1,1,0,0,59,0
PTPLAD1,1,0.0,1,1,0,0,103,0
PTPLB,1,0.0,1,1,0,0,21,0
PTPRF,1,0.0,1,1,0,0,62,0
PTPRU,1,0.0,1,1,0,0,24,0
PTTG1IP,1,0.0,1,1,0,0,18,0
PTX3,1,0.0,1,1,0,0,14,0
PUM2,1,0.0,1,1,0,0,44,0
PURG,1,0.0,1,1,0,0,83,0
PUS7L,1,0.0,1,1,0,0,14,0
PVR,1,0.0,1,1,0,0,21,0
PVRIG,1,0.0,1,1,0,0,8,0
PWP1,1,0.0,1,1,0,0,141,0
PWP2,1,0.0,1,1,0,0,127,0
PWWP2A,1,0.0,1,1,0,0,27,0
PXK,1,0.0,1,1,0,0,21,0
PXN,1,0.0,1,1,0,0,127,0
PYGL,1,0.0,1,1,0,0,67,0
PYHIN1,1,0.0,1,1,0,0,180,0
RAB4A,1,0.0,1,1,0,0,118,0
RAB7A,1,0.0,1,1,0,0,203,0
RABEP1,1,0.0,1,1,0,0,62,0
RABL6,1,0.0,1,1,0,0,47,0
RAD18,1,0.0,1,1,0,0,238,0
RAD23A,1,0.0,1,1,0,0,111,0
RAD54L2,1,0.0,1,1,0,0,41,0
RAE1,1,0.0,1,1,0,0,125,0
RAF1,1,0.0,1,1,0,0,680,0
RAG1,1,0.0,1,1,0,0,27,0
RAN,1,0.0,1,1,0,0,227,0
RANBP9,1,0.0,1,1,0,0,197,0
RANGAP1,1,0.0,1,1,0,0,157,0
RAP1B,1,0.0,1,1,0,0,63,0
RAP1GAP,1,0.0,1,1,0,0,23,0
RAP2C,1,0.0,1,1,0,0,27,0
RAPSN,1,0.0,1,1,0,0,14,0
RAVER1,1,0.0,1,1,0,0,69,0
RBBP7,1,0.0,1,1,0,0,279,0
RBBP8,1,0.0,1,1,0,0,99,0
RBCK1,1,0.0,1,1,0,0,286,0
RBM10,1,0.0,1,1,0,0,132,0
RBM11,1,0.0,1,1,0,0,69,0
RBM14,1,0.0,1,1,0,0,255,0
RBM15,1,0.0,1,1,0,0,111,0
RBM20,1,0.0,1,1,0,0,21,0
RBM22,1,0.0,1,1,0,0,90,0
RBM28,1,0.0,1,1,0,0,181,0
RBM3,1,0.0,1,1,0,0,66,0
RBM33,1,0.0,1,1,0,0,55,0
RBM39,1,0.0,1,1,0,0,514,0
RBM6,1,0.0,1,1,0,0,61,0
RBSN,1,0.0,1,1,0,0,26,0
RCC1,1,0.0,1,1,0,0,117,0
RCC2,1,0.0,1,1,0,0,126,0
RCN2,1,0.0,1,1,0,0,111,0
RDH13,1,0.0,1,1,0,0,19,0
RDX,1,0.0,1,1,0,0,120,0
RECQL,1,0.0,1,1,0,0,125,0
RECQL5,1,0.0,1,1,0,0,59,0
RETNLB,1,0.0,1,1,0,0,13,0
REV1,1,0.0,1,1,0,0,33,0
RFC1,1,0.0,1,1,0,0,139,0
RFC3,1,0.0,1,1,0,0,130,0
RFC4,1,0.0,1,1,0,0,183,0
RFPL3,1,0.0,1,1,0,0,6,0
RFT1,1,0.0,1,1,0,0,16,0
RFWD2,1,0.0,1,1,0,0,171,0
RFWD3,1,0.0,1,1,0,0,45,0
RGAG4,1,0.0,1,1,0,0,2,0
RHAG,1,0.0,1,1,0,0,7,0
RHOG,1,0.0,1,1,0,0,214,0
RIMBP2,1,0.0,1,1,0,0,3,0
RIPK4,1,0.0,1,1,0,0,179,0
RIT1,1,0.0,1,1,0,0,433,0
RMDN1,1,0.0,1,1,0,0,18,0
RMI1,1,0.0,1,1,0,0,39,0
RNASE4,1,0.0,1,1,0,0,3,0
RNASEH2A,1,0.0,1,1,0,0,41,0
RNASEL,1,0.0,1,1,0,0,20,0
RNF125,1,0.0,1,1,0,0,19,0
RNF126,1,0.0,1,1,0,0,69,0
RNF128,1,0.0,1,1,0,0,21,0
RNF138,1,0.0,1,1,0,0,41,0
RNF157,1,0.0,1,1,0,0,13,0
RNF187,1,0.0,1,1,0,0,12,0
RNF19A,1,0.0,1,1,0,0,6,0
RNF219,1,0.0,1,1,0,0,61,0
RNF220,1,0.0,1,1,0,0,18,0
RNF31,1,0.0,1,1,0,0,183,0
RNF34,1,0.0,1,1,0,0,24,0
RNF38,1,0.0,1,1,0,0,51,0
RNF39,1,0.0,1,1,0,0,3,0
RNF43,1,0.0,1,1,0,0,169,0
RNF6,1,0.0,1,1,0,0,27,0
RNF8,1,0.0,1,1,0,0,244,0
RNGTT,1,0.0,1,1,0,0,62,0
ROCK1,1,0.0,1,1,0,0,92,0
RORC,1,0.0,1,1,0,0,32,0
RPA3,1,0.0,1,1,0,0,1089,0
RPA4,1,0.0,1,1,0,0,229,0
RPGRIP1L,1,0.0,1,1,0,0,71,0
RPL10A,1,0.0,1,1,0,0,304,0
RPL10L,1,0.0,1,1,0,0,117,0
RPL12,1,0.0,1,1,0,0,275,0
RPL13,1,0.0,1,1,0,0,354,0
RPL13AP3,1,0.0,1,1,0,0,18,0
RPL14,1,0.0,1,1,0,0,305,0
RPL15,1,0.0,1,1,0,0,302,0
RPL17,1,0.0,1,1,0,0,302,0
RPL18,1,0.0,1,1,0,0,304,0
RPL18A,1,0.0,1,1,0,0,276,0
RPL19,1,0.0,1,1,0,0,314,0
RPL21,1,0.0,1,1,0,0,254,0
RPL23,1,0.0,1,1,0,0,304,0
RPL23A,1,0.0,1,1,0,0,345,0
RPL24,1,0.0,1,1,0,0,258,0
RPL26L1,1,0.0,1,1,0,0,227,0
RPL27,1,0.0,1,1,0,0,288,0
RPL27A,1,0.0,1,1,0,0,276,0
RPL27AP6,1,0.0,1,1,0,0,2,0
RPL28,1,0.0,1,1,0,0,270,0
RPL29,1,0.0,1,1,0,0,203,0
RPL29P11,1,0.0,1,1,0,0,2,0
RPL3,1,0.0,1,1,0,0,360,0
RPL30,1,0.0,1,1,0,0,291,0
RPL31,1,0.0,1,1,0,0,348,0
RPL36P14,1,0.0,1,1,0,0,1,0
RPL37A,1,0.0,1,1,0,0,243,0
RPL38,1,0.0,1,1,0,0,223,0
RPL4,1,0.0,1,1,0,0,390,0
RPL6,1,0.0,1,1,0,0,340,0
RPL7,1,0.0,1,1,0,0,310,0
RPL7A,1,0.0,1,1,0,0,346,0
RPL8,1,0.0,1,1,0,0,322,0
RPLP1,1,0.0,1,1,0,0,203,0
RPLP2,1,0.0,1,1,0,0,232,0
RPN1,1,0.0,1,1,0,0,265,0
RPN2,1,0.0,1,1,0,0,245,0
RPRD1A,1,0.0,1,1,0,0,56,0
RPRD1B,1,0.0,1,1,0,0,93,0
RPS10,1,0.0,1,1,0,0,318,0
RPS13,1,0.0,1,1,0,0,295,0
RPS14,1,0.0,1,1,0,0,321,0
RPS15,1,0.0,1,1,0,0,255,0
RPS15P2,1,0.0,1,1,0,0,1,0
RPS16,1,0.0,1,1,0,0,385,0
RPS17,1,0.0,1,1,0,0,240,0
RPS18,1,0.0,1,1,0,0,290,0
RPS2,1,0.0,1,1,0,0,367,0
RPS24,1,0.0,1,1,0,0,311,0
RPS25,1,0.0,1,1,0,0,254,0
RPS26,1,0.0,1,1,0,0,227,0
RPS3A,1,0.0,1,1,0,0,373,0
RPS4X,1,0.0,1,1,0,0,324,0
RPS6KA1,1,0.0,1,1,0,0,91,0
RPS6KA2,1,0.0,1,1,0,0,61,0
RPS6KA3,1,0.0,1,1,0,0,91,0
