node_id,source_count,max_interaction_score,evidence_count,has_biogrid_direct,has_string_direct,is_target,degree,label_string_supported
RPS7,1,0.0,1,1,0,0,292,0
RPS8,1,0.0,1,1,0,0,341,0
RPS9,1,0.0,1,1,0,0,329,0
RPUSD1,1,0.0,1,1,0,0,4,0
RPUSD4,1,0.0,1,1,0,0,57,0
RRAD,1,0.0,1,1,0,0,9,0
RREB1,1,0.0,1,1,0,0,39,0
RRP1B,1,0.0,1,1,0,0,198,0
RSBN1,1,0.0,1,1,0,0,73,0
RSF1,1,0.0,1,1,0,0,80,0
RSL1D1,1,0.0,1,1,0,0,257,0
RTN3,1,0.0,1,1,0,0,57,0
RTN4,1,0.0,1,1,0,0,102,0
RTN4IP1,1,0.0,1,1,0,0,19,0
RUNDC1,1,0.0,1,1,0,0,5,0
RUVBL2,1,0.0,1,1,0,0,358,0
RYBP,1,0.0,1,1,0,0,99,0
RYK,1,0.0,1,1,0,0,57,0
S100A8,1,0.0,1,1,0,0,91,0
SACM1L,1,0.0,1,1,0,0,46,0
SACS,1,0.0,1,1,0,0,28,0
SAFB,1,0.0,1,1,0,0,131,0
SAFB2,1,0.0,1,1,0,0,105,0
SALL1,1,0.0,1,1,0,0,52,0
SALL2,1,0.0,1,1,0,0,42,0
SAMD7,1,0.0,1,1,0,0,3,0
SARS,1,0.0,1,1,0,0,62,0
SART1,1,0.0,1,1,0,0,171,0
SART3,1,0.0,1,1,0,0,254,0
SAT1,1,0.0,1,1,0,0,32,0
SATB1,1,0.0,1,1,0,0,61,0
SATB2,1,0.0,1,1,0,0,69,0
SATL1,1,0.0,1,1,0,0,1,0
SBDS,1,0.0,1,1,0,0,89,0
SBF2,1,0.0,1,1,0,0,17,0
SBNO1,1,0.0,1,1,0,0,44,0
SBSN,1,0.0,1,1,0,0,34,0
SCAMP1,1,0.0,1,1,0,0,42,0
SCAMP2,1,0.0,1,1,0,0,23,0
SCAMP3,1,0.0,1,1,0,0,65,0
SCAMP4,1,0.0,1,1,0,0,6,0
SCARF2,1,0.0,1,1,0,0,7,0
SCLY,1,0.0,1,1,0,0,14,0
SCN3B,1,0.0,1,1,0,0,33,0
SCP2,1,0.0,1,1,0,0,33,0
SCYL2,1,0.0,1,1,0,0,82,0
SDCCAG3,1,0.0,1,1,0,0,89,0
SDHA,1,0.0,1,1,0,0,176,0
SDPR,1,0.0,1,1,0,0,31,0
SEC13,1,0.0,1,1,0,0,108,0
SEC14L5,1,0.0,1,1,0,0,3,0
SEC23A,1,0.0,1,1,0,0,114,0
SEC24A,1,0.0,1,1,0,0,81,0
SEC24C,1,0.0,1,1,0,0,98,0
SEC24D,1,0.0,1,1,0,0,25,0
SEC31A,1,0.0,1,1,0,0,96,0
SEC61A1,1,0.0,1,1,0,0,183,0
SEC63,1,0.0,1,1,0,0,95,0
SEL1L,1,0.0,1,1,0,0,44,0
SENP1,1,0.0,1,1,0,0,64,0
SENP3,1,0.0,1,1,0,0,181,0
SENP5,1,0.0,1,1,0,0,18,0
SENP6,1,0.0,1,1,0,0,29,0
SEPHS1,1,0.0,1,1,0,0,26,0
SEPT9,1,0.0,1,1,0,0,114,0
SERBP1,1,0.0,1,1,0,0,630,0
SERINC1,1,0.0,1,1,0,0,12,0
SERPINA9,1,0.0,1,1,0,0,1,0
SERPINB12,1,0.0,1,1,0,0,70,0
SERPINB9,1,0.0,1,1,0,0,23,0
SERPINH1,1,0.0,1,1,0,0,130,0
SETD1B,1,0.0,1,1,0,0,59,0
SETD4,1,0.0,1,1,0,0,12,0
SETD8,1,0.0,1,1,0,0,48,0
SETDB1,1,0.0,1,1,0,0,112,0
SETX,1,0.0,1,1,0,0,65,0
SF3A1,1,0.0,1,1,0,0,201,0
SF3A2,1,0.0,1,1,0,0,126,0
SF3B1,1,0.0,1,1,0,0,245,0
SF3B2,1,0.0,1,1,0,0,224,0
SF3B3,1,0.0,1,1,0,0,225,0
SFPQ,1,0.0,1,1,0,0,255,0
SGOL1,1,0.0,1,1,0,0,40,0
SH3PXD2B,1,0.0,1,1,0,0,20,0
SHANK3,1,0.0,1,1,0,0,67,0
SIN3B,1,0.0,1,1,0,0,71,0
SIPA1L2,1,0.0,1,1,0,0,61,0
SIVA1,1,0.0,1,1,0,0,15,0
SKI,1,0.0,1,1,0,0,96,0
SKIV2L2,1,0.0,1,1,0,0,132,0
SLAIN2,1,0.0,1,1,0,0,53,0
SLAMF1,1,0.0,1,1,0,0,28,0
SLC16A1,1,0.0,1,1,0,0,94,0
SLC1A5,1,0.0,1,1,0,0,98,0
SLC25A10,1,0.0,1,1,0,0,76,0
SLC25A13,1,0.0,1,1,0,0,142,0
SLC25A3,1,0.0,1,1,0,0,192,0
SLC25A34,1,0.0,1,1,0,0,2,0
SLC25A5,1,0.0,1,1,0,0,231,0
SLC25A6,1,0.0,1,1,0,0,176,0
SLC26A6,1,0.0,1,1,0,0,13,0
SLC29A1,1,0.0,1,1,0,0,24,0
SLC2A12,1,0.0,1,1,0,0,11,0
SLC35B2,1,0.0,1,1,0,0,24,0
SLC35F2,1,0.0,1,1,0,0,21,0
SLC38A1,1,0.0,1,1,0,0,41,0
SLC38A10,1,0.0,1,1,0,0,12,0
SLC38A2,1,0.0,1,1,0,0,37,0
SLC39A14,1,0.0,1,1,0,0,32,0
SLC3A2,1,0.0,1,1,0,0,137,0
SLC5A6,1,0.0,1,1,0,0,14,0
SLC5A7,1,0.0,1,1,0,0,2,0
SLC6A15,1,0.0,1,1,0,0,38,0
SLC7A1,1,0.0,1,1,0,0,45,0
SLC7A2,1,0.0,1,1,0,0,16,0
SLC7A5,1,0.0,1,1,0,0,77,0
SLC9A9,1,0.0,1,1,0,0,7,0
SLFN11,1,0.0,1,1,0,0,193,0
SLFN5,1,0.0,1,1,0,0,14,0
SLX4,1,0.0,1,1,0,0,351,0
SLX4IP,1,0.0,1,1,0,0,27,0
SMAD1,1,0.0,1,1,0,0,84,0
SMAD7,1,0.0,1,1,0,0,60,0
SMARCA1,1,0.0,1,1,0,0,102,0
SMARCA5,1,0.0,1,1,0,0,252,0
SMARCAD1,1,0.0,1,1,0,0,99,0
SMARCC1,1,0.0,1,1,0,0,205,0
SMARCD2,1,0.0,1,1,0,0,83,0
SMARCD3,1,0.0,1,1,0,0,39,0
SMC5,1,0.0,1,1,0,0,453,0
SMG5,1,0.0,1,1,0,0,39,0
SMG7,1,0.0,1,1,0,0,160,0
SMTN,1,0.0,1,1,0,0,25,0
SMURF1,1,0.0,1,1,0,0,257,0
SMYD3,1,0.0,1,1,0,0,30,0
SND1,1,0.0,1,1,0,0,183,0
SNRNP70,1,0.0,1,1,0,0,433,0
SNRPA1,1,0.0,1,1,0,0,138,0
SNRPD3,1,0.0,1,1,0,0,196,0
SNRPN,1,0.0,1,1,0,0,86,0
SNW1,1,0.0,1,1,0,0,346,0
SNX12,1,0.0,1,1,0,0,18,0
SNX2,1,0.0,1,1,0,0,72,0
SNX5,1,0.0,1,1,0,0,44,0
SOAT1,1,0.0,1,1,0,0,101,0
SOS2,1,0.0,1,1,0,0,28,0
SOX13,1,0.0,1,1,0,0,13,0
SOX15,1,0.0,1,1,0,0,72,0
SOX4,1,0.0,1,1,0,0,48,0
SP110,1,0.0,1,1,0,0,54,0
SP3,1,0.0,1,1,0,0,33,0
SPAG9,1,0.0,1,1,0,0,121,0
SPATA1,1,0.0,1,1,0,0,9,0
SPATA31A1,1,0.0,1,1,0,0,1,0
SPATA6L,1,0.0,1,1,0,0,2,0
SPCS1,1,0.0,1,1,0,0,36,0
SPCS2,1,0.0,1,1,0,0,47,0
SPEN,1,0.0,1,1,0,0,68,0
SPESP1,1,0.0,1,1,0,0,2,0
SPICE1,1,0.0,1,1,0,0,60,0
SPIN1,1,0.0,1,1,0,0,54,0
SPNS1,1,0.0,1,1,0,0,19,0
SPRTN,1,0.0,1,1,0,0,276,0
SPSB1,1,0.0,1,1,0,0,13,0
SPTA1,1,0.0,1,1,0,0,48,0
SPTAN1,1,0.0,1,1,0,0,228,0
SPTBN1,1,0.0,1,1,0,0,181,0
SRCAP,1,0.0,1,1,0,0,69,0
SRP72,1,0.0,1,1,0,0,187,0
SRP9,1,0.0,1,1,0,0,238,0
SRPK1,1,0.0,1,1,0,0,199,0
SRSF6,1,0.0,1,1,0,0,249,0
SSB,1,0.0,1,1,0,0,258,0
SSMEM1,1,0.0,1,1,0,0,15,0
SST,1,0.0,1,1,0,0,8,0
SSX2IP,1,0.0,1,1,0,0,100,0
SSX5,1,0.0,1,1,0,0,2,0
ST13,1,0.0,1,1,0,0,76,0
STAM2,1,0.0,1,1,0,0,61,0
STAMBP,1,0.0,1,1,0,0,40,0
STARD10,1,0.0,1,1,0,0,5,0
STBD1,1,0.0,1,1,0,0,30,0
STEAP4,1,0.0,1,1,0,0,4,0
STIL,1,0.0,1,1,0,0,78,0
STIP1,1,0.0,1,1,0,0,502,0
STK38,1,0.0,1,1,0,0,81,0
STK4,1,0.0,1,1,0,0,63,0
STOML3,1,0.0,1,1,0,0,2,0
STRAP,1,0.0,1,1,0,0,149,0
STT3A,1,0.0,1,1,0,0,105,0
STT3B,1,0.0,1,1,0,0,109,0
STX18,1,0.0,1,1,0,0,39,0
STX2,1,0.0,1,1,0,0,11,0
STX5,1,0.0,1,1,0,0,63,0
STXBP4,1,0.0,1,1,0,0,23,0
SUB1,1,0.0,1,1,0,0,139,0
SULT1E1,1,0.0,1,1,0,0,11,0
SUMO3,1,0.0,1,1,0,0,67,0
SUPT20H,1,0.0,1,1,0,0,49,0
SUPT3H,1,0.0,1,1,0,0,42,0
SUPT5H,1,0.0,1,1,0,0,212,0
SUPT6H,1,0.0,1,1,0,0,146,0
SUPT7L,1,0.0,1,1,0,0,39,0
SURF4,1,0.0,1,1,0,0,64,0
SV2A,1,0.0,1,1,0,0,22,0
SYCP2L,1,0.0,1,1,0,0,4,0
SYK,1,0.0,1,1,0,0,123,0
SYN2,1,0.0,1,1,0,0,12,0
SYNCRIP,1,0.0,1,1,0,0,300,0
SYNE2,1,0.0,1,1,0,0,67,0
SYNE3,1,0.0,1,1,0,0,136,0
SYNPO2,1,0.0,1,1,0,0,13,0
SYT12,1,0.0,1,1,0,0,7,0
SYT5,1,0.0,1,1,0,0,2,0
SYVN1,1,0.0,1,1,0,0,105,0
TAB1,1,0.0,1,1,0,0,122,0
TADA1,1,0.0,1,1,0,0,33,0
TADA2A,1,0.0,1,1,0,0,99,0
TAF10,1,0.0,1,1,0,0,104,0
TAF1A,1,0.0,1,1,0,0,39,0
TAF1B,1,0.0,1,1,0,0,45,0
TAF1C,1,0.0,1,1,0,0,63,0
TAF4,1,0.0,1,1,0,0,135,0
TAF5,1,0.0,1,1,0,0,93,0
TAF5L,1,0.0,1,1,0,0,55,0
TAF7,1,0.0,1,1,0,0,110,0
TAMM41,1,0.0,1,1,0,0,26,0
TARS,1,0.0,1,1,0,0,97,0
TAS1R1,1,0.0,1,1,0,0,3,0
TAS2R60,1,0.0,1,1,0,0,4,0
TBC1D21,1,0.0,1,1,0,0,6,0
TBC1D24,1,0.0,1,1,0,0,15,0
TBC1D4,1,0.0,1,1,0,0,65,0
TBCK,1,0.0,1,1,0,0,34,0
TBKBP1,1,0.0,1,1,0,0,37,0
TBL3,1,0.0,1,1,0,0,140,0
TBPL1,1,0.0,1,1,0,0,30,0
TBX5,1,0.0,1,1,0,0,86,0
TCEA1,1,0.0,1,1,0,0,105,0
TCEAL1,1,0.0,1,1,0,0,30,0
TCEAL4,1,0.0,1,1,0,0,26,0
TCERG1,1,0.0,1,1,0,0,127,0
TCF4,1,0.0,1,1,0,0,71,0
TCHH,1,0.0,1,1,0,0,9,0
TCOF1,1,0.0,1,1,0,0,138,0
TDP2,1,0.0,1,1,0,0,35,0
TEAD2,1,0.0,1,1,0,0,65,0
TECR,1,0.0,1,1,0,0,123,0
TEP1,1,0.0,1,1,0,0,35,0
TES,1,0.0,1,1,0,0,153,0
TESPA1,1,0.0,1,1,0,0,16,0
TFAP2B,1,0.0,1,1,0,0,11,0
TFAP2C,1,0.0,1,1,0,0,25,0
TFAP4,1,0.0,1,1,0,0,68,0
TFCP2,1,0.0,1,1,0,0,225,0
TFIP11,1,0.0,1,1,0,0,145,0
TFPI2,1,0.0,1,1,0,0,12,0
TFRC,1,0.0,1,1,0,0,172,0
TGIF2,1,0.0,1,1,0,0,16,0
TGM1,1,0.0,1,1,0,0,57,0
TGM2,1,0.0,1,1,0,0,82,0
TGM3,1,0.0,1,1,0,0,54,0
THADA,1,0.0,1,1,0,0,26,0
THAP1,1,0.0,1,1,0,0,34,0
THAP8,1,0.0,1,1,0,0,10,0
THOC2,1,0.0,1,1,0,0,101,0
THOC3,1,0.0,1,1,0,0,60,0
THRAP3,1,0.0,1,1,0,0,222,0
TIAF1,1,0.0,1,1,0,0,3,0
TIMM50,1,0.0,1,1,0,0,121,0
TK1,1,0.0,1,1,0,0,107,0
TKT,1,0.0,1,1,0,0,155,0
TLE3,1,0.0,1,1,0,0,154,0
TLN1,1,0.0,1,1,0,0,153,0
TLR5,1,0.0,1,1,0,0,17,0
TM9SF2,1,0.0,1,1,0,0,18,0
TM9SF3,1,0.0,1,1,0,0,46,0
TM9SF4,1,0.0,1,1,0,0,26,0
TMCO2,1,0.0,1,1,0,0,1,0
TMED1,1,0.0,1,1,0,0,14,0
TMED9,1,0.0,1,1,0,0,57,0
TMEM106B,1,0.0,1,1,0,0,70,0
TMEM116,1,0.0,1,1,0,0,6,0
TMEM165,1,0.0,1,1,0,0,40,0
TMEM173,1,0.0,1,1,0,0,28,0
TMEM200A,1,0.0,1,1,0,0,6,0
TMEM205,1,0.0,1,1,0,0,15,0
TMEM245,1,0.0,1,1,0,0,8,0
TMEM258,1,0.0,1,1,0,0,16,0
TMEM63B,1,0.0,1,1,0,0,27,0
TMEM86A,1,0.0,1,1,0,0,7,0
TMPRSS11B,1,0.0,1,1,0,0,100,0
TMPRSS2,1,0.0,1,1,0,0,108,0
TMTC3,1,0.0,1,1,0,0,25,0
TMTC4,1,0.0,1,1,0,0,12,0
TMUB1,1,0.0,1,1,0,0,22,0
TNC,1,0.0,1,1,0,0,10,0
TNFRSF11B,1,0.0,1,1,0,0,3,0
TNIK,1,0.0,1,1,0,0,50,0
TNK2,1,0.0,1,1,0,0,56,0
TNRC6B,1,0.0,1,1,0,0,136,0
TOM1L1,1,0.0,1,1,0,0,34,0
TONSL,1,0.0,1,1,0,0,63,0
TOP2B,1,0.0,1,1,0,0,150,0
TOP3B,1,0.0,1,1,0,0,360,0
TOR1AIP2,1,0.0,1,1,0,0,70,0
TOX4,1,0.0,1,1,0,0,73,0
TP53I11,1,0.0,1,1,0,0,12,0
TPCN2,1,0.0,1,1,0,0,17,0
TPM1,1,0.0,1,1,0,0,120,0
TPM3,1,0.0,1,1,0,0,177,0
TPM4,1,0.0,1,1,0,0,132,0
TPP2,1,0.0,1,1,0,0,44,0
TPRN,1,0.0,1,1,0,0,21,0
TRA2A,1,0.0,1,1,0,0,130,0
TRA2B,1,0.0,1,1,0,0,169,0
TRAF7,1,0.0,1,1,0,0,41,0
TRAIP,1,0.0,1,1,0,0,40,0
TRAM1,1,0.0,1,1,0,0,24,0
TRAM1L1,1,0.0,1,1,0,0,6,0
TRAPPC11,1,0.0,1,1,0,0,35,0
TRIM2,1,0.0,1,1,0,0,21,0
TRIM21,1,0.0,1,1,0,0,328,0
TRIM23,1,0.0,1,1,0,0,127,0
TRIM26,1,0.0,1,1,0,0,95,0
TRIM27,1,0.0,1,1,0,0,145,0
TRIM29,1,0.0,1,1,0,0,77,0
TRIM3,1,0.0,1,1,0,0,37,0
TRIM31,1,0.0,1,1,0,0,250,0
TRIM32,1,0.0,1,1,0,0,71,0
TRIM33,1,0.0,1,1,0,0,246,0
TRIM37,1,0.0,1,1,0,0,287,0
TRIM39,1,0.0,1,1,0,0,24,0
TRIM41,1,0.0,1,1,0,0,45,0
TRIM42,1,0.0,1,1,0,0,21,0
TRIM45,1,0.0,1,1,0,0,14,0
TRIM47,1,0.0,1,1,0,0,25,0
TRIM59,1,0.0,1,1,0,0,16,0
TRIM65,1,0.0,1,1,0,0,24,0
TRIM66,1,0.0,1,1,0,0,79,0
TRIM67,1,0.0,1,1,0,0,1405,0
TRIM69,1,0.0,1,1,0,0,11,0
TRIM71,1,0.0,1,1,0,0,28,0
TRIM72,1,0.0,1,1,0,0,20,0
TRIM8,1,0.0,1,1,0,0,43,0
TRIML2,1,0.0,1,1,0,0,19,0
TRIP12,1,0.0,1,1,0,0,111,0
TRMT10C,1,0.0,1,1,0,0,76,0
TRMT11,1,0.0,1,1,0,0,18,0
TRNT1,1,0.0,1,1,0,0,25,0
TRPM1,1,0.0,1,1,0,0,8,0
TRPT1,1,0.0,1,1,0,0,5,0
TSC22D1,1,0.0,1,1,0,0,33,0
TSC22D3,1,0.0,1,1,0,0,30,0
TSEN34,1,0.0,1,1,0,0,17,0
TSNAX,1,0.0,1,1,0,0,71,0
TSPAN3,1,0.0,1,1,0,0,13,0
TSPAN6,1,0.0,1,1,0,0,13,0
TSPY1,1,0.0,1,1,0,0,5,0
TSR1,1,0.0,1,1,0,0,204,0
TTC16,1,0.0,1,1,0,0,2,0
TTC28,1,0.0,1,1,0,0,48,0
TTC38,1,0.0,1,1,0,0,6,0
TTC4,1,0.0,1,1,0,0,56,0
TTC7A,1,0.0,1,1,0,0,10,0
TTK,1,0.0,1,1,0,0,115,0
TTLL12,1,0.0,1,1,0,0,49,0
TTLL5,1,0.0,1,1,0,0,21,0
TTLL6,1,0.0,1,1,0,0,6,0
TUBA1A,1,0.0,1,1,0,0,245,0
TUBA1C,1,0.0,1,1,0,0,214,0
TUBA4A,1,0.0,1,1,0,0,180,0
TUBA8,1,0.0,1,1,0,0,47,0
TUBB2B,1,0.0,1,1,0,0,111,0
TUBB4A,1,0.0,1,1,0,0,115,0
TUBB4B,1,0.0,1,1,0,0,275,0
TUBB8,1,0.0,1,1,0,0,81,0
TUBG1,1,0.0,1,1,0,0,205,0
TUBGCP2,1,0.0,1,1,0,0,77,0
TUBGCP6,1,0.0,1,1,0,0,32,0
TXNL1,1,0.0,1,1,0,0,93,0
TXNRD1,1,0.0,1,1,0,0,59,0
U2SURP,1,0.0,1,1,0,0,149,0
UBA2,1,0.0,1,1,0,0,122,0
UBA52,1,0.0,1,1,0,0,360,0
UBA6,1,0.0,1,1,0,0,66,0
UBAC2,1,0.0,1,1,0,0,50,0
UBE2B,1,0.0,1,1,0,0,48,0
UBE2C,1,0.0,1,1,0,0,97,0
UBE2D2,1,0.0,1,1,0,0,148,0
UBE2H,1,0.0,1,1,0,0,818,0
UBE2L3,1,0.0,1,1,0,0,115,0
UBE2M,1,0.0,1,1,0,0,327,0
UBE2O,1,0.0,1,1,0,0,335,0
UBE2Q1,1,0.0,1,1,0,0,28,0
UBE2V2,1,0.0,1,1,0,0,60,0
UBE3C,1,0.0,1,1,0,0,87,0
UBE4A,1,0.0,1,1,0,0,39,0
UBN1,1,0.0,1,1,0,0,44,0
UBN2,1,0.0,1,1,0,0,40,0
UBQLN2,1,0.0,1,1,0,0,261,0
UBR4,1,0.0,1,1,0,0,138,0
UFD1L,1,0.0,1,1,0,0,63,0
UFL1,1,0.0,1,1,0,0,479,0
UFM1,1,0.0,1,1,0,0,47,0
UGT2B15,1,0.0,1,1,0,0,4,0
UHRF1,1,0.0,1,1,0,0,135,0
UIMC1,1,0.0,1,1,0,0,89,0
ULK1,1,0.0,1,1,0,0,65,0
ULK3,1,0.0,1,1,0,0,40,0
UMOD,1,0.0,1,1,0,0,7,0
UMPS,1,0.0,1,1,0,0,59,0
UNC13D,1,0.0,1,1,0,0,16,0
UPF1,1,0.0,1,1,0,0,258,0
URB2,1,0.0,1,1,0,0,54,0
UROS,1,0.0,1,1,0,0,10,0
USH2A,1,0.0,1,1,0,0,5,0
USO1,1,0.0,1,1,0,0,82,0
USP1,1,0.0,1,1,0,0,66,0
USP15,1,0.0,1,1,0,0,223,0
USP21,1,0.0,1,1,0,0,58,0
USP29,1,0.0,1,1,0,0,16,0
USP3,1,0.0,1,1,0,0,41,0
USP34,1,0.0,1,1,0,0,59,0
USP39,1,0.0,1,1,0,0,115,0
USP4,1,0.0,1,1,0,0,128,0
USP49,1,0.0,1,1,0,0,22,0
USP5,1,0.0,1,1,0,0,112,0
USP9X,1,0.0,1,1,0,0,189,0
UTF1,1,0.0,1,1,0,0,5,0
UTP11L,1,0.0,1,1,0,0,32,0
UTP14A,1,0.0,1,1,0,0,154,0
VAPB,1,0.0,1,1,0,0,119,0
VASP,1,0.0,1,1,0,0,117,0
VAT1,1,0.0,1,1,0,0,59,0
VDR,1,0.0,1,1,0,0,63,0
VPRBP,1,0.0,1,1,0,0,120,0
VPS16,1,0.0,1,1,0,0,33,0
VPS72,1,0.0,1,1,0,0,71,0
VRK2,1,0.0,1,1,0,0,52,0
VRK3,1,0.0,1,1,0,0,84,0
WAC,1,0.0,1,1,0,0,40,0
WDR1,1,0.0,1,1,0,0,108,0
WDR12,1,0.0,1,1,0,0,136,0
WDR3,1,0.0,1,1,0,0,139,0
WDR33,1,0.0,1,1,0,0,73,0
WDR36,1,0.0,1,1,0,0,154,0
WDR44,1,0.0,1,1,0,0,39,0
WDR47,1,0.0,1,1,0,0,9,0
WDR48,1,0.0,1,1,0,0,65,0
WDR75,1,0.0,1,1,0,0,102,0
WDR82,1,0.0,1,1,0,0,142,0
WDR83,1,0.0,1,1,0,0,77,0
WDR91,1,0.0,1,1,0,0,21,0
WFS1,1,0.0,1,1,0,0,21,0
WHSC1,1,0.0,1,1,0,0,144,0
WNT4,1,0.0,1,1,0,0,12,0
WWP1,1,0.0,1,1,0,0,125,0
WWP2,1,0.0,1,1,0,0,399,0
WWTR1,1,0.0,1,1,0,0,210,0
XAB2,1,0.0,1,1,0,0,107,0
XPC,1,0.0,1,1,0,0,89,0
XPNPEP3,1,0.0,1,1,0,0,30,0
XRCC5,1,0.0,1,1,0,0,310,0
XRN2,1,0.0,1,1,0,0,192,0
YBX3,1,0.0,1,1,0,0,168,0
YEATS2,1,0.0,1,1,0,0,111,0
YEATS4,1,0.0,1,1,0,0,89,0
YES1P1,1,0.0,1,1,0,0,1,0
YIPF5,1,0.0,1,1,0,0,33,0
YIPF6,1,0.0,1,1,0,0,10,0
YOD1,1,0.0,1,1,0,0,281,0
YTHDC1,1,0.0,1,1,0,0,131,0
YTHDF1,1,0.0,1,1,0,0,220,0
YTHDF2,1,0.0,1,1,0,0,246,0
YTHDF3,1,0.0,1,1,0,0,116,0
YY1AP1,1,0.0,1,1,0,0,22,0
YY2,1,0.0,1,1,0,0,11,0
ZAK,1,0.0,1,1,0,0,38,0
ZBED4,1,0.0,1,1,0,0,13,0
ZBTB14,1,0.0,1,1,0,0,32,0
ZBTB17,1,0.0,1,1,0,0,33,0
ZBTB2,1,0.0,1,1,0,0,202,0
ZBTB21,1,0.0,1,1,0,0,54,0
ZBTB33,1,0.0,1,1,0,0,70,0
ZBTB44,1,0.0,1,1,0,0,20,0
ZBTB49,1,0.0,1,1,0,0,13,0
ZBTB5,1,0.0,1,1,0,0,28,0
ZBTB7A,1,0.0,1,1,0,0,92,0
ZBTB8A,1,0.0,1,1,0,0,25,0
ZC3H15,1,0.0,1,1,0,0,79,0
ZC3H18,1,0.0,1,1,0,0,426,0
ZC3H7A,1,0.0,1,1,0,0,92,0
ZC3HAV1,1,0.0,1,1,0,0,267,0
ZCCHC10,1,0.0,1,1,0,0,78,0
ZCCHC18,1,0.0,1,1,0,0,3,0
ZCCHC2,1,0.0,1,1,0,0,14,0
ZCCHC8,1,0.0,1,1,0,0,84,0
ZDBF2,1,0.0,1,1,0,0,28,0
ZDHHC18,1,0.0,1,1,0,0,26,0
ZDHHC23,1,0.0,1,1,0,0,29,0
ZDHHC5,1,0.0,1,1,0,0,30,0
ZFP91,1,0.0,1,1,0,0,67,0
ZFR,1,0.0,1,1,0,0,141,0
ZFYVE16,1,0.0,1,1,0,0,51,0
ZGRF1,1,0.0,1,1,0,0,17,0
ZHX1,1,0.0,1,1,0,0,51,0
ZIC3,1,0.0,1,1,0,0,15,0
ZMAT2,1,0.0,1,1,0,0,65,0
ZMIZ1,1,0.0,1,1,0,0,28,0
ZMIZ2,1,0.0,1,1,0,0,25,0
ZMPSTE24,1,0.0,1,1,0,0,40,0
ZMYM2,1,0.0,1,1,0,0,138,0
ZMYM3,1,0.0,1,1,0,0,74,0
ZMYM4,1,0.0,1,1,0,0,69,0
ZMYM6,1,0.0,1,1,0,0,16,0
ZMYND11,1,0.0,1,1,0,0,51,0
ZNF146,1,0.0,1,1,0,0,37,0
ZNF177,1,0.0,1,1,0,0,5,0
ZNF180,1,0.0,1,1,0,0,1,0
ZNF207,1,0.0,1,1,0,0,68,0
ZNF217,1,0.0,1,1,0,0,48,0
ZNF230,1,0.0,1,1,0,0,2,0
ZNF24,1,0.0,1,1,0,0,58,0
ZNF267,1,0.0,1,1,0,0,6,0
ZNF268,1,0.0,1,1,0,0,5,0
ZNF280C,1,0.0,1,1,0,0,27,0
ZNF300,1,0.0,1,1,0,0,2,0
ZNF302,1,0.0,1,1,0,0,9,0
ZNF318,1,0.0,1,1,0,0,61,0
ZNF326,1,0.0,1,1,0,0,126,0
ZNF329,1,0.0,1,1,0,0,7,0
ZNF384,1,0.0,1,1,0,0,39,0
ZNF398,1,0.0,1,1,0,0,11,0
ZNF451,1,0.0,1,1,0,0,47,0
ZNF507,1,0.0,1,1,0,0,13,0
ZNF514,1,0.0,1,1,0,0,13,0
ZNF516,1,0.0,1,1,0,0,29,0
ZNF546,1,0.0,1,1,0,0,1,0
ZNF574,1,0.0,1,1,0,0,99,0
ZNF593,1,0.0,1,1,0,0,63,0
ZNF598,1,0.0,1,1,0,0,240,0
ZNF608,1,0.0,1,1,0,0,41,0
ZNF619,1,0.0,1,1,0,0,2,0
ZNF629,1,0.0,1,1,0,0,60,0
ZNF644,1,0.0,1,1,0,0,64,0
ZNF645,1,0.0,1,1,0,0,2,0
ZNF648,1,0.0,1,1,0,0,5,0
ZNF668,1,0.0,1,1,0,0,100,0
ZNF679,1,0.0,1,1,0,0,1,0
ZNF703,1,0.0,1,1,0,0,33,0
ZNF763,1,0.0,1,1,0,0,7,0
ZNF79,1,0.0,1,1,0,0,4,0
ZNF814,1,0.0,1,1,0,0,1,0
ZNF839,1,0.0,1,1,0,0,7,0
ZNF92,1,0.0,1,1,0,0,21,0
ZNHIT1,1,0.0,1,1,0,0,21,0
ZRSR2,1,0.0,1,1,0,0,37,0
ZSWIM3,1,0.0,1,1,0,0,2,0
ZSWIM8,1,0.0,1,1,0,0,35,0
ZWINT,1,0.0,1,1,0,0,77,0
ZYX,1,0.0,1,1,0,0,122,0
ZZZ3,1,0.0,1,1,0,0,87,0
